Id,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31,pca_32,pca_33,pca_34,pca_35,pca_36,pca_37,pca_38,pca_39,pca_40,pca_41,pca_42,pca_43,pca_44,pca_45,pca_46,pca_47,pca_48,pca_49
2,-16.532911185711495,4.993742652037433,-0.44016136279411694,-3.7492627914827237,1.422008498253537,-2.49184037704355,-2.1801231465615354,2.2296462226339107,1.062337263423084,-0.6030712052026144,-0.8702078859501812,-1.6624814152439746,1.1083995996549993,-0.5276645529672973,1.217001487530561,-0.4724710157067791,0.09313020782839598,0.3666647116319345,0.005198093082131265,0.5268839950065284,-0.22614665771838863,-1.0943960086057287,-0.27368445005443137,0.5630983851187847,-0.013160847641565445,-0.556674875576552,-0.523519111488825,-0.2609818741746083,-0.47355523942304883,0.03014677346551698,0.6491448965254516,-0.4042048207750285,-0.371584125263488,0.021322033934312454,-0.33365647520460573,0.19866073904226916,0.12103834428762539,0.7971556537105624,0.7652381839553529,0.18312089481240568,-0.6876492362156819,0.6227394909759113,0.24212365075587827,0.33869241873991396,-0.30387219182591513,0.5256716150901941,0.0995358129082413,0.22763628259659302,0.22544741777046073,-0.21007788632223112
3,-20.31075095766573,-2.8280651979956417,3.2683348628112103,0.22886974817225794,-0.0977832656135607,0.38844360875190787,-0.7506721379959824,-0.5978197304923026,-0.32280988912318526,0.421796555310261,-0.3210149096435773,-0.11645380508648516,-0.015337745584602535,0.08432819701383366,-1.067053923627431,0.030325391427936273,0.3416302202088743,0.26360713938345576,-0.18076326064216286,-0.22711521604962925,-0.19410875928110022,0.39127829351414184,0.1363893998322773,-0.033941036250724345,0.15747282025499262,0.16062693323042315,-0.09401463049165877,0.14552479866064674,-0.1816031661292103,-0.312153148234062,-0.15692654760947683,0.11923341834074115,-0.23155618511653886,0.20196828447993662,-0.12075956220681186,0.132669863715288,-0.2777265357139327,-0.10826957429259394,-0.1780312119373177,0.06804723962949906,-0.2948147888211981,-0.06967130083311408,-0.14668338854089083,-0.2589449453890642,0.32153470463971606,-0.17374424572106356,0.27682257385680153,-0.3396395900920614,-0.1745997559191981,0.012038602401045791
4,1010.8206118753255,-61.49984841487465,-85.50411789758338,-23.243950881921247,-18.638232085478055,-25.12623737623024,-15.946355871887917,-11.732401795565657,-3.0881700898671096,6.483132445306927,1.5630594698304836,6.751946483286863,2.171216694508461,2.0661935354454726,-3.4045246571186385,-2.082251001343039,0.9435373220944986,-4.640567914768583,1.4920735223273693,0.8289369563734582,6.272600601180588,1.5386611769694292,-3.4001183427352806,-3.7246390464249033,-0.4454300098454295,1.9875445302523809,-0.5492065335164202,-2.2666968532861467,-3.2170728834462547,-0.6369370015796082,2.543839877920337,-0.21465609978388822,-0.21605971438068292,-0.7734059445074832,0.5546634833753912,-0.30038096196456415,1.5392618386307237,0.48043186983907626,-0.37504742540531716,-0.1742650685462104,0.00936154736080152,-0.42528779427297414,-0.35427686889555265,-0.4914335977555658,-0.5276034866521159,0.5273236716518166,0.3801310692996724,-0.11635403521252213,-0.8142378193918788,0.28510101949868805
5,645.2289891586912,-27.930677510670122,-93.21712802555197,-19.782027991815767,-24.686580033681768,-15.301474539259887,6.504053319983397,7.744271077004118,-2.25662950814619,1.7766059755144559,-1.2149390813880239,-7.298024385019412,-7.891047590456793,-11.692013883610805,2.113135905446118,8.823580197791072,6.689123552194339,7.7367534163094165,-0.11357506377894756,-0.9154099406309593,-5.023159521272314,-1.7614026205287754,1.8902466385859427,2.7733424407470024,1.3601341893426016,-3.0304486316161907,0.7980074820444633,1.1465576864261793,3.539273299457712,1.4696024485235597,-2.063349669842926,0.21968873045612047,0.4372245681259232,1.1081720411128553,0.06303476350329226,0.5097778034086091,-0.6126673914166704,-0.7295735799931387,-0.118625809657233,-0.3556703536298183,0.31080241350311466,0.275117212775378,0.34252333315863315,0.07435040741294763,0.35548773900750025,0.32840699172257704,-0.07369463731385503,0.3723147880103347,0.29752607868284137,-0.19701754927408918
6,322.87896833619163,-101.18334752260532,82.57705438795466,1.930074183637603,-4.936795809640187,5.603138362009341,-14.318414234530596,20.676034871414746,-9.716819074934985,2.7762509881449553,6.913839028571513,2.1824808320613514,7.103559441727964,1.4159352330773278,4.986171664882114,0.1501960960971949,1.6836301541596943,-0.3729849851180883,2.7928234218700463,-7.0370320769826735,5.337086883920131,-2.2581851330183347,6.929087407969969,1.0792351112129153,-3.35399609794003,-0.4946607601558085,0.1787029817256913,1.3021947479561589,0.18829399006827582,2.0341177525759018,-1.5313381021643062,-0.06782529828528108,-2.425745628284384,0.057470008189767816,-1.7925515704375699,-0.17267330566361938,-0.8920822216013984,-0.3487304842744601,-0.5934892979076637,0.627664534256328,-0.3440170990225468,-0.8025058744645016,-0.6490284834039622,-0.9171251390883582,-0.20631480993371135,-1.9874226517790652,0.2167851519806153,-1.4653307193134872,-0.6049657831611046,1.0666755031937394
7,30.173064906018887,-14.264015028543241,4.546905122351307,1.0990656437727282,-1.2993139051407037,-1.4353588216054038,4.67078761127178,-3.069492585968135,-1.9284399401996255,2.7118110332306165,-1.5130247392120773,-0.9516336647199201,-0.5870286027392073,0.21498073365290957,-0.41406141049337164,0.6806479728890865,-1.275682000165517,-1.029874109434958,1.5569916506431465,-4.604980242152319,-1.6697545308839137,2.776558401957219,1.8806866154975763,-2.3689833946415018,-0.27554730804809807,0.00724495265973225,0.08689451946605704,-1.1955111041836428,-3.033898307397336,0.3629509131506595,-1.2011207674047635,1.8204658082989427,1.744868974579082,-0.007764507399481806,0.39282439937873664,-4.2692360185553015,2.0541149023540966,-1.5294808588694122,0.6946413413013853,3.6590546266592807,1.118423718449177,1.4462724058745564,1.459067404637554,0.39943983553978907,3.975966673887452,-0.2928100357970827,-1.0981004560664773,1.9666372834152261,1.346153800827698,-0.4961004968077064
8,126.7184044441861,-42.22838195505861,43.18058267454737,3.731981001563982,4.8207411489661,1.7309493936412383,-4.394873797889915,-7.962317738592073,2.1508426964255336,-3.2867230006091575,-3.7867334830490007,-2.0286840049908146,1.9891047441798966,-2.2716889998234846,-6.976086379469725,-0.8917445070014113,2.5995676927802296,4.8024031378031395,0.5902474334638417,-2.0831155889817525,0.9284718562799712,2.336069638362698,-0.1160670464488479,-1.4238014174020466,-1.9612988008109706,-0.724963329157291,-0.3969709513369277,2.1089839808560615,-2.128468284106329,-2.5375867254945956,-4.598041885914661,-1.8156220274556352,1.7461703156724606,-3.8904462947273677,0.7496614911089796,-0.30199711759554837,-3.9600123415380457,2.7941357156065196,0.09905658105916688,-2.163875046798174,-2.762402496017148,-0.7636896281777716,0.28171133119807473,0.38505614709638825,1.767247461691337,2.6282573345835316,1.7812357685398479,0.5669900767187213,0.6978936774290861,-0.7733878549946853
9,-2.867181810194762,-3.5111385969962847,9.849921696611593,-0.004559462541015224,2.7280957692404377,-1.3611607624280782,-3.163006048388652,-2.812939200349077,-0.21461361285192185,0.21475208725447711,-1.2963025430101,-0.6850311682654553,0.7565379995966296,-0.7074757147874419,-2.6584102992409897,-0.6669139045831664,0.8281496697040934,1.0527571622770502,-0.3098691647700128,-1.0193603647660507,0.07214509070537868,-0.07538410987403034,0.33121427624130617,0.6131565944715665,0.014205012393506753,-0.6882020996419853,0.4857384263490054,0.05809784891515663,-0.4050436675642456,-0.2530437717094984,-0.24022618614559657,0.3640256725313938,-0.24223451112367483,0.027071249299802855,0.15204369627979603,0.2952619824794148,0.005438102834758269,0.12289290116495685,-0.20726410830546127,0.6742847183747269,0.3153846841344575,-0.5251598078025891,-0.46450983915832833,-0.22676348826536116,0.22646114740580123,-0.14749683257213603,0.02996567295244859,-0.603872210670101,0.03379395942467741,0.024088621749296196
10,1.0546969479831305,-3.688811789129081,2.627078307726409,2.4970291962879356,0.942082559004286,0.6761130336947585,1.1709591698860995,-1.7167812642986866,0.4936687192371303,-0.2648324741501802,-1.2212016248527946,0.14636418477493537,-0.9973595745053548,0.5109808784961826,-1.3216721822373534,-0.9456408655989943,0.681350526629309,1.0137257979880854,-0.12348309867348177,0.6049693839273703,0.26386011271727633,0.3148275267985247,-0.19410848607367207,0.28343494879018966,0.4707400225048059,-0.15433027103899533,0.25670956776790216,-0.0036904873392768346,-0.6145110515721499,1.1066201658266068,0.14413472834774937,-0.22670551655545101,0.45742450135865975,0.2367093729154645,-0.03009093667701032,0.25107536034197164,0.19425895495970646,0.4020700521220783,-0.2943991308543764,0.028146841954914667,0.21705909079522168,-0.20481616743629935,-0.3152846233390232,-0.570605856161813,0.2360770208758225,0.517165594360227,-0.6132658932101036,-0.28114758507316884,-0.2563831500414137,0.17771532486815145
11,-25.506835706957357,1.9129053694199878,-1.779522077404121,-0.1295847989642263,-0.24495764840389456,-0.14164637003729053,-0.2284350396484568,0.3130184725333751,-0.07733356603481441,0.3809890757979408,-0.2353069290688272,0.05135636012718375,-0.02687078934223885,-0.15157642722208176,-0.016947275082745187,-0.02439660690165722,-0.007220398562325014,0.0047180523702718795,-0.02356647661111058,0.09201547312725142,0.05357986180318137,-0.02307532800811418,-0.13648040726146402,-0.08045009120847064,0.09792961352140298,-0.031993525914144685,0.01649844260515012,-0.02074620783004609,-0.1186459035060038,-0.010022803010406435,-0.02689371784731191,-0.004438773832330095,-0.12629906038419433,-0.012177778000306921,-0.01887716883482878,0.006763717905434986,0.05805699949524646,0.08488498131136363,-0.04012274730951935,0.0589499754766447,0.06515710400813128,-0.03199961569910817,-0.05481331766606717,-0.0697367907346951,-0.03756288366104159,-0.03676860417137572,-0.0018996780282256335,-0.06254416000979957,0.01612889033455565,-0.008355722797161748
